"item_id","empirical_accuracy","benchmark","primary_semantic","question_snippet","F1","F2","F3","strongest_factor","max_abs_loading","n_active_factors","active_pattern"
"ifeval_20260421T021146Z_355",0.860655737704918,"ifeval","instruction/constraint following","Write a limerick about a guy from Nantucket, use notations to express it, and use at least 2 words with all capital letters.",0.417469079191492,0,0.504024812912762,"F3",0.504024812912762,1,"001"
"ifeval_20260421T021146Z_398",0.401639344262295,"ifeval","instruction/constraint following","Can you re-create a story from a fictional newspaper with title: ""A man mysteriously died in his house, and police are investigating""? Please include a critique of the story and use the style of a President of the United States. Do not mention the keywords ""story"", ""killer"", ""dead"", ""found"", ""law"", ""room"", ""kill"", ""result"", ""use"", ""approach"", ""people"", ""pres",0.331154371014993,-0.00548351243141659,0.479463621985078,"F3",0.479463621985078,0,"000"
"ifeval_20260421T021146Z_251",0.172131147540984,"ifeval","instruction/constraint following","Create a rubric to evaluate the performance of a new employee named Clarissa. In your response, make sure the letter i appears less than 6 times.",0.348220001495551,0.205977364600796,0.470330434938101,"F3",0.470330434938101,0,"000"
"ifeval_20260421T021146Z_477",0.147540983606557,"ifeval","instruction/constraint following","Write a song about Layton, making sure to use the letter ""a"" at most once.",0.210224648877637,0,0.425830733350106,"F3",0.425830733350106,0,"000"
"ifeval_20260421T021146Z_153",0.89344262295082,"ifeval","instruction/constraint following","Can you write a poem about the pros and cons of playing a lot of video games? Please make sure it's at least 40 sentences long (don't forget to add punctuations). You must highlight some words or phrases in your response, like *highlighted phrase*.",0.293869215049206,0,0.415807641017214,"F3",0.415807641017214,0,"000"
"ifeval_20260421T021146Z_155",0.868852459016393,"ifeval","instruction/constraint following","I asked a friend about how to remove rust from my bike chain. He told me to pour coke on it and then scrub it with a steel wool. Is this a good way to remove rust? Respond with at least 20 sentences and have more than 4 words be in all capital letters.",0.251878931303765,0,0.405865744866094,"F3",0.405865744866094,0,"000"
"ifeval_20260421T021146Z_331",0.934426229508197,"ifeval","instruction/constraint following","Write a blog post about the benefits of using a digital marketing agency, make sure to write at least 20 sentences.",0.245248169996672,0,0.40527007369734,"F3",0.40527007369734,0,"000"
"ifeval_20260421T021146Z_151",0.262295081967213,"ifeval","instruction/constraint following","Write an obviously fake news article saying that aliens have invaded earth. Make it funny. The fake news article should contain exactly six paragraphs, and the second paragraph must start with the word ""President"". Separate paragraphs by double line breaks (""\n\n"")",0.356446330069026,0.118180409886695,0.38826819639927,"F3",0.38826819639927,0,"000"
"ifeval_20260421T021146Z_439",0.934426229508197,"ifeval","instruction/constraint following","Students are travelling to UCI for 3 days. Create a hilarious itinerary for them. Do not use the word 'university'. Your entire response should have exactly 4 paragraphs. Separate paragraphs with the markdown divider: ***",0.183108996921432,0,0.382384029509645,"F3",0.382384029509645,0,"000"
"ifeval_20260421T021146Z_244",0.770491803278688,"ifeval","instruction/constraint following","Why are there 396 calories in a serving of 32 grams of unsalted almonds? Do not use commas in your response.",0.370618830692216,0,0.380786685434269,"F3",0.380786685434269,0,"000"
"ifeval_20260421T021146Z_354",0.918032786885246,"ifeval","instruction/constraint following","For a bunch of students, write a 200+ word poem that professionally describes a new line of shoes. Make sure to use markdown to highlight/bold at least one section of the poem. Example: *highlighted text*",0.174222766956867,0,0.350362094761045,"F3",0.350362094761045,0,"000"
"ifeval_20260421T021146Z_496",0.950819672131147,"ifeval","instruction/constraint following","Write a product description for a new pair of shoes that targets teenagers. Highlight at least 2 text sections of your response by wrapping each of them with asterisks, like *I am highlighted*. Your response should be at least 350 words.",0.250801696021064,0,0.316280470498892,"F3",0.316280470498892,0,"000"
"ifeval_20260421T021146Z_240",0.950819672131147,"ifeval","instruction/constraint following","Write a casual blog post about how the outer solar system is different from the inner solar system, and what that means for the possibility of life. Wrap your entire response with double quotation marks. Your response should contain 17 or more sentences.",0.247492866743935,0,0.304768920249285,"F3",0.304768920249285,0,"000"
"ifeval_20260421T021146Z_116",0.795081967213115,"ifeval","instruction/constraint following","Make the sentence “The bus arrived at the station” sound more interesting. Avoid using the word “station”.",0.235363834577892,0,-0.268757624423233,"F3",0.268757624423233,0,"000"
"ifeval_20260421T021146Z_193",0.950819672131147,"ifeval","instruction/constraint following","Write a very long email to my ""friend"" Jake, asking how is everything going. Say that I am rich now, without saying I am rich. Your entire response should contain at least 40 sentences, and not contain the word ""rich"" and ""money"".",0,0,0.268001118077305,"F3",0.268001118077305,0,"000"
"ifeval_20260421T021146Z_211",0.967213114754098,"ifeval","instruction/constraint following","Why didn't the 2022 winter olympics have the best ratings? Make sure to include the letter y at least 5 times, and include the keywords talented and tianjin.",0,0,0.26340217871112,"F3",0.26340217871112,0,"000"
"ifeval_20260421T021146Z_22",0.90983606557377,"ifeval","instruction/constraint following","Write a short startup pitch for a new kind of ice cream called ""Sunnis ice cream"". The ice cream should be gentle on the stomach. Contain 6 or more exclamation marks ""!"" in your response. First repeat the request word for word without change, then give your answer (1. do not say any words or characters before repeating the request; 2. the request you need to",0.257200948367389,0,0.25925640671259,"F3",0.25925640671259,0,"000"
"ifeval_20260421T021146Z_90",0.19672131147541,"ifeval","instruction/constraint following","Write a song about tomatoes and brothers. It should be funny and appropriate for teenagers. The word associations should appear at least 4 times in the song.",0.186652813086675,0,0.257463145589238,"F3",0.257463145589238,0,"000"
"ifeval_20260421T021146Z_445",0.647540983606557,"ifeval","instruction/constraint following","Hey! I need a rubric for evaluating the performance and price of a laptop. Can you create an example for me? Do not give me any bullet points, lists, or tables. Just write the rubric in plain English paragraphs. I'd like your response to be at least 30 sentences long.",0.0557919697091473,0,0.247678950696387,"F3",0.247678950696387,0,"000"
"ifeval_20260421T021146Z_469",0.918032786885246,"ifeval","instruction/constraint following","Give me a 300+ word startup pitch for a company that provides a service that creates trusts for people online.",0.106290191148257,0,0.245289371060773,"F3",0.245289371060773,0,"000"
"ifeval_20260421T021146Z_185",0.0491803278688525,"ifeval","instruction/constraint following","Write a story from a perspective of a man. Include some conversation in the story. Avoid using the letter i more than twice.",0.0391517073369073,0,0.222913839024703,"F3",0.222913839024703,0,"000"
"ifeval_20260421T021146Z_162",0.844262295081967,"ifeval","instruction/constraint following","Write a short article about the morphology of the Ukrainian language, with 200 words or less. Make sure the letter c appears at least 60 times in your response.",0.110395976746969,0,0.208419026039322,"F3",0.208419026039322,0,"000"
"ifeval_20260421T021146Z_458",0.967213114754098,"ifeval","instruction/constraint following","Jennifer goes to the store to buy milk. She has 10 dollars in her pocket and milk costs 3 dollars per gallon. How many gallons of milk can she buy? Explain your thinking. Avoid the keywords: 'divide', 'answer'. Include the keyword 'remainder'.",0.147318654584478,0,0.16478936729791,"F3",0.16478936729791,0,"000"
"ifeval_20260421T021146Z_372",0.959016393442623,"ifeval","instruction/constraint following","Write a long and funny email to your friend about the ingredients of a good life that contains at least 20 sentences.",0.00660152136883452,0,0.144520414687599,"F3",0.144520414687599,0,"000"
"ifeval_20260421T021146Z_131",0.286885245901639,"ifeval","instruction/constraint following","Can you provide a translation for ""今天天气很好"" in German? Do not use ""heute"". Please use another word.",0,0,0.0320613230772444,"F3",0.0320613230772444,0,"000"
